Cost,Endogeneity,day,Approximation,RMSE,MAPE,R2
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sat,x1,50.962089665616745,3.085694384815454,0.9769779858135087
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sat,x1^2,24.251693511712606,1.5282606901101363,0.994786456469292
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sat,x1^3,15.732170778471326,0.8973634779042989,0.9978060528264908
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sat,x1x2,24.0372334189287,1.518926837561448,0.99487825651684
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sun,x1,59.497535527851454,3.7224307870114113,0.9638796573903445
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sun,x1^2,19.60012912600821,1.263417198541078,0.9960801290263079
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sun,x1^3,15.045240885442173,0.9025157303537338,0.997690317956083
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sun,x1x2,18.61508994367883,1.245025708305094,0.9964642285481471
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Mon,x1,13.39151925117627,0.7445572829853269,0.8559087431228203
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Mon,x1^2,6.132515374257503,0.339510356784932,0.9697827302881437
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Mon,x1^3,5.683642340126625,0.3159102616029551,0.9740443797546839
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Mon,x1x2,5.973450318515846,0.3178183068559515,0.9713299505726768
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Tue,x1,12.2912954925885,0.6872462891125172,0.8617714112681074
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Tue,x1^2,5.422417158451258,0.2997868770396756,0.9730977622555279
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Tue,x1^3,5.189873848105446,0.2857997331625602,0.9753557186777789
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Tue,x1x2,5.263024648731273,0.2855794715971346,0.9746561048706638
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Wed,x1,14.075067453811855,0.7780318692420535,0.8372357198883718
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Wed,x1^2,5.984628365823093,0.3365795312537898,0.9705739136263469
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Wed,x1^3,5.958806767952536,0.3366423476549264,0.970827292557967
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Wed,x1x2,5.929085196750727,0.32964811487455864,0.9711175843429805
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Thu,x1,11.563422159698872,0.654239333839068,0.8411904302299081
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Thu,x1^2,5.167220441324904,0.2922897924668808,0.9682884196333976
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Thu,x1^3,5.009190557308909,0.2826099478126544,0.970198438982281
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Thu,x1x2,4.911180166395692,0.2651836073768864,0.9713532314171408
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Fri,x1,12.674590447132521,0.6550386776575287,0.7482970674851441
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Fri,x1^2,6.659792145870181,0.3608668761504484,0.9305068888025934
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Fri,x1^3,5.083323417747817,0.27523408010507405,0.9595129728192217
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Fri,x1x2,6.584378887457362,0.3557291827854398,0.9320718115090719
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Sat,x1,13.48298107828622,0.7309986810397289,0.7381832911486567
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Sat,x1^2,6.091909232856066,0.3326064205372998,0.9465518894549314
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Sat,x1^3,3.9421915518262893,0.2012005982627256,0.9776178936482884
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Sat,x1x2,6.003019859792914,0.32790017840355873,0.9481002734692311
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Sun,x1,14.509470938241197,0.8131025032552517,0.7992100120329414
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Sun,x1^2,4.969349718365789,0.2712699678995059,0.9764474452276866
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Sun,x1^3,4.730440755026495,0.2656499791751215,0.97865765602766
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",Sun,x1x2,4.829384725134883,0.2566096599313394,0.977755507185225
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Mon,x1,11.587886906072562,0.7153569013628378,0.858822474926739
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Mon,x1^2,6.281267202679521,0.3800759509400633,0.9585187719428984
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Mon,x1^3,5.410768796418236,0.32686811761966583,0.9692195459561177
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Mon,x1x2,6.187199345012895,0.364453393418709,0.9597519090484078
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Tue,x1,11.365435558448151,0.7008852355051601,0.8593496219573896
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Tue,x1^2,5.418457028420632,0.3339602490297256,0.9680316660701183
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Tue,x1^3,5.00439928105719,0.30467473101797166,0.972730784621098
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Tue,x1x2,5.397843931736484,0.3298819405069325,0.9682744336781134
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Wed,x1,12.362369606770418,0.764003952474289,0.8413305842510493
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Wed,x1^2,5.734471836559811,0.3623218120531959,0.9658589696892924
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Wed,x1^3,5.55505626555157,0.3457058094023732,0.9679619039447229
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Wed,x1x2,5.708743118493279,0.357084880724559,0.966164641914769
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Thu,x1,9.316427618268765,0.5772859488809656,0.8526509538040822
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Thu,x1^2,4.625348759982731,0.2869920674019856,0.9636806999219956
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Thu,x1^3,4.210331414011602,0.2595480871248211,0.969905920389592
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Thu,x1x2,4.50503014049912,0.2713711671236621,0.965545662584872
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Fri,x1,12.726565522011278,0.7455462558880928,0.7261130780687466
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Fri,x1^2,6.898579480492919,0.4206668517507575,0.9195236623258771
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Fri,x1^3,5.582087859832951,0.3290743413580142,0.9473083018423226
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Fri,x1x2,6.849346576491959,0.41422083888117445,0.9206682300649335
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Sat,x1,13.48534408532872,0.8147596894765111,0.7379870051007986
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Sat,x1^2,6.093990995441969,0.37081263878185755,0.946494012557778
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Sat,x1^3,3.9466242476979794,0.2245528962586439,0.9775585803726384
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Sat,x1x2,6.003981202903494,0.36546936843314753,0.9480629336796195
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Sun,x1,13.123687739247242,0.8280161822552793,0.812847268980259
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Sun,x1^2,5.019123903028457,0.3070347905334798,0.9726258762679811
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Sun,x1^3,4.9155942252334786,0.3106650931993279,0.9737435236475809
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",Sun,x1x2,4.884775264164557,0.28867856127860925,0.974071728377798
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Mon,x1,13.217225780191866,0.7394224149111153,0.8568234523499563
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Mon,x1^2,6.150787839367171,0.3415574480606689,0.9689934988041307
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Mon,x1^3,5.673489602522624,0.31673613556710256,0.9736189671165442
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Mon,x1x2,5.96539659874537,0.3165798626788861,0.9708344672938928
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Tue,x1,12.379958864995087,0.6928139900705945,0.8596309366945863
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Tue,x1^2,5.3797997497506875,0.3029396092730577,0.973492716723076
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Tue,x1^3,5.209375304679264,0.29176696337092023,0.9751455422625834
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Tue,x1x2,5.228805898257755,0.28856983199523434,0.9749597858144777
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Wed,x1,14.610081383405609,0.8170024799061468,0.8345615093994959
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Wed,x1^2,5.99990119694115,0.3425764716165558,0.972099018168846
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Wed,x1^3,5.993869353208278,0.3444996898546829,0.9721550890145851
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Wed,x1x2,5.926540615965799,0.3332697759466875,0.9727771356568663
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Thu,x1,10.752252428128083,0.612624419106086,0.8444549692013753
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Thu,x1^2,5.205928273063694,0.2927303086723995,0.963536899185964
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Thu,x1^3,4.957922825983848,0.27940575916930843,0.9669282815038412
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Thu,x1x2,4.91519315020538,0.25920125171066694,0.9674958797881054
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Fri,x1,12.247355462682114,0.6527393205677743,0.7361063674907431
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Fri,x1^2,6.391801241385707,0.35667814787353197,0.9281228598426303
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Fri,x1^3,5.008237114379402,0.2735807921338345,0.9558720217725761
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Fri,x1x2,6.303889426673251,0.34698626765735835,0.9300864364196497
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Sat,x1,13.500591750174157,0.7346247336003969,0.7368039429352464
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Sat,x1^2,6.109402820290026,0.3346805995804759,0.9461021685879882
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Sat,x1^3,3.977400104586691,0.20329580262861083,0.9771559905495175
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Sat,x1x2,6.012789749918249,0.3294968238432146,0.9477933524765775
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Sun,x1,15.108583314380972,0.8482791650738463,0.7931383708019318
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Sun,x1^2,5.132029718443768,0.277152631601829,0.976132288569019
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Sun,x1^3,4.784629163187697,0.2652109588253705,0.9792542557682502
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",Sun,x1x2,4.994738808129808,0.26526800370804754,0.9773922148093295
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Mon,x1,10.852588735770947,0.7056810118242882,0.8595674004227876
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Mon,x1^2,6.323050665965876,0.40353558483321283,0.9523289664657153
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Mon,x1^3,5.273168493478837,0.33176558141200957,0.9668453428455697
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Mon,x1x2,6.223466037088926,0.3851452588056907,0.9538187278832151
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Tue,x1,10.913685669891384,0.7005535177980813,0.8518327935749446
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Tue,x1^2,5.629806772295942,0.3616515840252791,0.9605727770821837
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Tue,x1^3,5.141105959848084,0.32648653649430626,0.9671207183942594
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Tue,x1x2,5.627671556486885,0.3606311200787472,0.96060267852234
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Wed,x1,12.476610097849514,0.8092908022688851,0.8353865942808267
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Wed,x1^2,5.944974050237737,0.39393714615280795,0.962625798724294
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Wed,x1^3,5.767437907772513,0.37844131155376165,0.9648246968654062
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Wed,x1x2,5.933420929518928,0.39121427791972774,0.9627709193249345
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Thu,x1,9.178386945231143,0.5982811273551831,0.8510609188718834
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Thu,x1^2,4.793154094869736,0.30944119470096926,0.9593819820590586
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Thu,x1^3,4.326154347255877,0.27851175697066893,0.9669112802163452
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Thu,x1x2,4.680838398200289,0.2934388377499589,0.9612632447209858
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Fri,x1,11.210195648488337,0.7184274072544776,0.7363595138579248
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Fri,x1^2,5.8714863494929475,0.38450458306285634,0.9276761011220732
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Fri,x1^3,4.999198379394119,0.3124411551962974,0.9475692028192815
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Fri,x1x2,5.8090066677910155,0.374996818032287,0.929207138176659
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Sat,x1,13.553236720150561,0.8586962503115926,0.7333362977307526
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Sat,x1^2,6.177079136948885,0.3924381688168243,0.9446083646140596
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Sat,x1^3,4.0985670887832155,0.24193893743654069,0.9756139222767068
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Sat,x1x2,6.062415975023423,0.3863861245454942,0.9466457128787448
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Sun,x1,13.410728415358548,0.8860294478502442,0.8097673725229284
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Sun,x1^2,5.024834363859395,0.3242507003265884,0.973293082050207
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Sun,x1^3,4.915865805558925,0.32711543761047646,0.9744388546997932
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",Sun,x1x2,4.888906247418001,0.3039478753902909,0.974718450434968
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Mon,x1,9.089520068221074,0.6307673007040436,0.8655148628660553
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Mon,x1^2,5.965737156912078,0.4060818508920194,0.9420677208860042
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Mon,x1^3,4.598642997111814,0.30418247813267035,0.9655767575444222
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Mon,x1x2,5.913667529279673,0.39283994969508557,0.9430745865566798
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Tue,x1,10.939951643248266,0.7610623178558542,0.8436547459149468
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Tue,x1^2,5.93540754792263,0.4087538774339506,0.9539791127566671
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Tue,x1^3,5.316884147583596,0.35902111328799474,0.9630709366439324
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Tue,x1x2,5.893308676341682,0.41267579818745614,0.9546296347230696
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Wed,x1,11.007095584292792,0.7658121949386724,0.8446955651616903
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Wed,x1^2,5.581826718762605,0.391780819076493,0.960061561384698
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Wed,x1^3,5.1999135036668696,0.3595905001179727,0.9653398353920177
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Wed,x1x2,5.569484370530171,0.3874561676234923,0.9602379871902115
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Thu,x1,8.320558474912868,0.5755422464534186,0.8576658045139787
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Thu,x1^2,4.379120652863622,0.30824855866258777,0.9605744174863422
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Thu,x1^3,3.795335328206751,0.2582932438877735,0.9703854864786527
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Thu,x1x2,4.332979082164847,0.2991645613590898,0.9614008730535567
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Fri,x1,11.574886018344433,0.7949189606542494,0.7234670625674009
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Fri,x1^2,6.229951491813655,0.43749776736445684,0.9198907342803915
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Fri,x1^3,5.364147046986601,0.3542787890431889,0.9406098024317775
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Fri,x1x2,6.169356576344232,0.427732761798481,0.9214415030815701
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sat,x1,13.537866901187133,0.9219373665047215,0.7342830300719247
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sat,x1^2,6.155805358884236,0.421066746702999,0.9450600107431855
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sat,x1^3,4.061750636775709,0.2587045397161368,0.9760808729368167
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sat,x1x2,6.04589377508444,0.4144937322239997,0.9470043972092225
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sun,x1,12.42109785823954,0.8841644214235855,0.8190892194448502
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sun,x1^2,5.346929891172999,0.36037401453325746,0.9664761830882401
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sun,x1^3,5.208030509984868,0.3637010637553943,0.968195284116099
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sun,x1x2,5.223122159722988,0.3415290631671359,0.9680106918507285
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Mon,x1,25.85795538321241,1.1998016282813206,0.8527783661048876
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Mon,x1^2,9.305884413562412,0.4236155157586998,0.9809322882637576
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Mon,x1^3,9.017316037383939,0.41882647688278857,0.9820965036593302
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Mon,x1x2,8.815345548750999,0.39501500928250866,0.982889529527263
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Tue,x1,26.701658497014485,1.2570707646531802,0.8070545412486341
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Tue,x1^2,9.460092736267322,0.44032439675648116,0.9757814089147455
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Tue,x1^3,9.22800430995519,0.42834618275706976,0.9769551617422049
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Tue,x1x2,8.837062399330563,0.41473143788927097,0.978866378249257
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Wed,x1,25.895463633257336,1.2184110557519665,0.822153599035236
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Wed,x1^2,9.669171396082373,0.4496307602495292,0.9752043089748973
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Wed,x1^3,9.362363808933583,0.436290010286838,0.9767529031333144
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Wed,x1x2,8.943505693427987,0.41745602044270247,0.9787864537898603
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Thu,x1,26.616659265945216,1.2463114282575702,0.8272838764031254
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Thu,x1^2,10.12800501427728,0.47729236034067596,0.9749923082444003
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Thu,x1^3,9.572324505487037,0.4421195323533517,0.9776611599708647
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Thu,x1x2,9.527080552484827,0.44554159494043233,0.9778718316584064
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Fri,x1,20.95765139878617,0.9166496181651412,0.8924805403221581
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Fri,x1^2,11.087929455210862,0.4967629400562134,0.9699044172471045
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Fri,x1^3,8.325879640276371,0.3624082974347131,0.9830307711912704
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Fri,x1x2,10.6828030867303,0.478342892198489,0.9720634806815192
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Sat,x1,21.51706591193911,0.955069048694694,0.9317554600290502
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Sat,x1^2,9.581048285029825,0.42898107748667424,0.9864690631278203
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Sat,x1^3,6.237466132919414,0.2641570666658394,0.9942652008616039
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Sat,x1x2,9.451200206972633,0.42387809040932084,0.9868333365077125
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Sun,x1,27.48583771132319,1.2491401130567796,0.8815557081187577
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Sun,x1^2,8.725009882565514,0.3908870557101329,0.9880648457790477
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Sun,x1^3,6.590416445116816,0.2737875274770996,0.9931903953785834
"[100, 1, 20, 20]","[1, 0.5, -0.1, -0.2]",Sun,x1x2,8.550105976419852,0.389099090672176,0.9885385602563652
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Mon,x1,24.151944661819748,1.22401628633849,0.8661765712459559
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Mon,x1^2,8.865858136301027,0.4482142971284905,0.9819669370506989
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Mon,x1^3,8.512200994407573,0.4359142531820343,0.9833769128110227
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Mon,x1x2,8.436726650148268,0.4142633090493496,0.9836703867338168
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Tue,x1,25.283292510680564,1.2988646128586574,0.8193505762396142
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Tue,x1^2,9.026610077957814,0.46008138611651417,0.9769739900738843
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Tue,x1^3,8.908302065328902,0.454080548770306,0.977573619220545
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Tue,x1x2,8.585019763040638,0.4367046417378671,0.9791717912978203
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Wed,x1,24.318714605259306,1.2497976157730328,0.8373159763466027
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Wed,x1^2,9.295740160553017,0.47192124213810693,0.9762298663111498
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Wed,x1^3,9.122041088851148,0.46479103736922567,0.9771098983449733
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Wed,x1x2,8.700374529653626,0.43648177195665105,0.9791771788085148
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Thu,x1,24.7544977263531,1.2639303449385626,0.8454302089185634
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Thu,x1^2,9.26798455327797,0.4751710144019621,0.9783335886199118
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Thu,x1^3,8.97143914518059,0.4580831230527706,0.9796979163233407
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Thu,x1x2,8.769304413239215,0.45071473411003193,0.9806024591697753
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Fri,x1,20.75515890138665,0.9864022611393078,0.8945566985200389
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Fri,x1^2,10.795966576894344,0.5307151870460366,0.9714707777177238
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Fri,x1^3,8.061713955975069,0.38826401010534795,0.9840917781392818
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Fri,x1x2,10.479632307289336,0.5121224345602763,0.9731181619580899
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Sat,x1,21.517065911939305,1.0399049838170407,0.931755460029049
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Sat,x1^2,9.581048285029924,0.4672570634019054,0.9864690631278201
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Sat,x1^3,6.237466132919449,0.28809435201687,0.9942652008616039
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Sat,x1x2,9.45120020697273,0.4616651661676147,0.9868333365077122
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Sun,x1,26.143174779591416,1.3067774835900972,0.8918448948754136
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Sun,x1^2,8.20359532091951,0.40025846078886856,0.9893502643336176
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Sun,x1^3,6.777297396006973,0.32244105824475217,0.9927315223748686
"[100, 1, 20, 20]","[1, 0.5, -0.05, -0.1]",Sun,x1x2,8.010311867238219,0.396129814737242,0.9898461855983414
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",Mon,x1,26.12987505359431,1.2207853748514659,0.8507276001295219
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",Mon,x1^2,9.332800723288084,0.4275954793725999,0.9809572864549304
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",Mon,x1^3,9.050911267690132,0.4236983198691201,0.9820902524820116
