CS,Endog.,Iteration,Cost,Low,High,EGap,ELow,EHigh
"[10, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",8,409.6257116258844,406.1446358355377,413.10678741623104,0.08284353019396258,-0.3606900520578944,0.5263771124458195
"[10, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",9,409.63988147084405,406.1665933340812,413.1131696076069,0.0763500099098946,-0.3668184314323716,0.5195184512521608
"[10, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",10,409.6234942920056,406.14671903098025,413.10026955303096,0.08105600454321177,-0.36234042286824786,0.5244524319546714
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",0,670.1189035065823,658.434929180826,681.8028778323387,0.0,0.0,0.0
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",1,647.3826141607398,637.4010316299251,657.3641966915544,1.299147515716218,0.3322228125402309,2.266072218892205
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",2,642.8318738473274,632.7937698890048,652.86997780565,2.1249079391622585,1.1952890764732846,3.0545268018512326
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",3,643.1859320507691,633.1134760658872,653.258388035651,2.123178887662559,1.205118825947932,3.0412389493771856
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",4,642.3991859204988,632.3285573149225,652.4698145260751,2.236576399824014,1.3142612223430667,3.158891577304961
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",5,641.9428967689977,631.8782003429831,652.0075931950123,2.305151333339162,1.3819282327848075,3.2283744338935163
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",6,641.293706523077,631.2326530856633,651.3547599604908,2.402012435492663,1.4784037284218954,3.3256211425634303
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",7,641.2434355644585,631.188232386299,651.2986387426181,2.4110160671880405,1.4885448464450377,3.3334872879310433
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",8,641.2093419785452,631.1559239623878,651.2627599947027,2.4149741292481974,1.4922193901871714,3.3377288683092234
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",9,641.1958063551014,631.1428718581961,651.2487408520066,2.4175826132353695,1.4948636179240538,3.3403016085466852
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",10,641.0409813689572,630.9972513907641,651.0847113471503,2.4378786407656863,1.5149638079158587,3.360793473615514
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",0,552.4942220416931,542.4179293269356,562.5705147564506,0.0,0.0,0.0
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",1,494.5088859162398,487.33287836695695,501.6848934655227,7.230501256187541,6.032308021690734,8.428694490684348
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",2,489.24100822362993,482.19273392832184,496.289282518938,8.202718251498114,7.026230828964422,9.379205674031805
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",3,487.1803191964342,480.2018570810535,494.1587813118149,8.594362240248824,7.426812970562876,9.761911509934771
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",4,486.0775833138133,479.1662526459167,492.9889139817099,8.831146168946473,7.682255994742187,9.98003634315076
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",5,485.9290509993129,479.0163202201886,492.84178177843717,8.880312278338474,7.740166107860054,10.020458448816894
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",6,486.4028073725182,479.5179115333285,493.28770321170794,8.767673090292714,7.625233710120047,9.910112470465382
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",7,486.05198460827427,479.140826425983,492.96314279056554,8.841890065699793,7.699060631025426,9.98471950037416
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",8,485.3994411283457,478.4479602646623,492.3509219920291,8.992622466514025,7.851615001319738,10.133629931708311
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",9,484.4881649974276,477.5610696388366,491.41526035601856,9.134923686316966,7.99278313295156,10.277064239682373
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",10,484.2982064369437,477.40313885280557,491.19327402108183,9.112174263817906,7.957638673517083,10.266709854118728
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",0,459.08301581112545,452.4155180217901,465.7505136004608,0.0,0.0,0.0
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",1,436.70163766753524,431.63945745020106,441.7638178848694,3.110777078052305,2.2360163913833504,3.98553776472126
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",2,436.2933983534671,431.2499889327764,441.3368077741579,3.3355703552758005,2.514080377908325,4.157060332643276
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",3,436.84925167675294,431.73582247087995,441.96268088262593,3.247509158554778,2.4287961040196913,4.066222213089865
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",4,436.96554799463496,431.8354019188943,442.0956940703756,3.2175047952627667,2.3924095357280484,4.042600054797485
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",5,437.4641931060978,432.34559594741467,442.58279026478095,3.097611589711087,2.2691064340219125,3.926116745400262
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",6,437.299009803727,432.1991499853961,442.39886962205793,3.127962431772692,2.298778534951482,3.9571463285939017
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",7,438.3109733327281,433.18935309016103,443.4325935752952,2.9035291048292318,2.0697502883214782,3.7373079213369853
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",8,438.2982570570794,433.17689249017496,443.41962162398386,2.898017835074013,2.06031115241921,3.7357245177288156
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",9,438.15489656834075,433.0432658132255,443.266527323456,2.92506629077065,2.087856716135846,3.762275865405454
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",10,438.3552636095477,433.2449079052664,443.465619313829,2.895712218256395,2.0673164697644704,3.7241079667483192
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",0,445.65646328618425,439.607465586134,451.70546098623447,0.0,0.0,0.0
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",1,440.42561316528685,434.9080069667187,445.943219363855,0.0597533205372153,-0.7587964021456641,0.8783030432200947
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",2,431.595664587074,426.4938261069228,436.69750306722517,2.043277022638672,1.3187952015374615,2.7677588437398826
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",3,432.9695879227558,427.8865007163157,438.0526751291959,1.7527888461133247,1.0489865101503857,2.456591182076264
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",4,432.9251517551764,427.8541614485468,437.996142061806,1.75697510500578,1.0508202238264597,2.4631299861851
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",5,433.3209548263794,428.25217734762015,438.3897323051387,1.6604202830105337,0.9497892296337797,2.371051336387288
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",6,433.5286420447975,428.4500269067996,438.60725718279537,1.6192786382942348,0.9096727108855938,2.328884565702876
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",7,433.2408528761929,428.183123263073,438.29858248931276,1.6797554758212292,0.9738378176272077,2.3856731340152506
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",8,432.969057894593,427.91292866527846,438.02518712390753,1.7457339877128462,1.0429941243015297,2.4484738511241626
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",9,432.649172129281,427.58178724738895,437.71655701117305,1.835234413858213,1.137892657684847,2.532576170031579
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",10,432.3457551339043,427.28216649149806,437.4093437763105,1.8957768308181588,1.195380812616167,2.5961728490201508
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",0,432.13344258290925,426.8581523155356,437.4087328502829,0.0,0.0,0.0
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",1,437.5163329974094,432.20238386296535,442.83028213185344,-2.0269974437143854,-2.8186553306465907,-1.23533955678218
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",2,421.2579944349098,416.6835900778667,425.83239879195287,1.6968490552970963,1.0678702493993568,2.3258278611948358
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",3,421.1318193947291,416.56221103333064,425.7014277561276,1.719870249010169,1.0878076814087132,2.3519328166116247
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",4,421.7290652908469,417.17884968089055,426.27928090080326,1.5721374128763015,0.9451834112851798,2.199091414467423
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",5,421.82443480939185,417.2759061656565,426.37296345312717,1.5440753132074523,0.9134611522726908,2.174689474142214
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",6,421.9589523137232,417.41667846372064,426.5012261637258,1.5052552174624916,0.8723574529511169,2.1381529819738665
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",7,421.86884347644434,417.3177792867009,426.4199076661878,1.5358644522334264,0.9045543769130842,2.167174527553769
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",8,421.9848509251075,417.43866445258686,426.5310373976281,1.5091195302274676,0.8796942940929523,2.1385447663619828
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",9,421.7152482544164,417.213013766704,426.21748274212877,1.5550205999726727,0.9291209176755801,2.1809202822697653
"[10, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",10,421.98787044855743,417.48460149568064,426.4911394014342,1.4889501910875105,0.8621764266920662,2.115723955482955
"[10, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",0,444.26207473952894,438.2480909787765,450.2760585002814,0.0,0.0,0.0
"[10, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",1,431.11814621101655,426.0396988722797,436.1965935497534,1.750594472573968,0.9787225253356586,2.522466419812277
"[10, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",2,429.27555665252106,424.29045330356416,434.26066000147796,2.181292894195938,1.4408610730284956,2.9217247153633807
"[10, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",3,428.9197703109993,423.97274009477877,433.8668005272198,2.253852432364917,1.5127427897129255,2.9949620750169084
"[10, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",4,428.9502833595304,424.05509344313134,433.8454732759294,2.228729062505538,1.4935599885244977,2.9638981364865784
"[10, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",5,428.36953035643603,423.627982849334,433.11107786353807,2.334724587673006,1.6184160669124088,3.051033108433603
"[10, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",6,427.4965438994287,422.7700772339985,432.22301056485884,2.533667492818552,1.823660189070814,3.24367479656629
"[10, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",7,427.44350239079193,422.7306945856216,432.15631019596225,2.5456516680417316,1.840284217999905,3.2510191180835584
"[10, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",8,427.50184457407624,422.73231755231757,432.2713715958349,2.558632959679905,1.8536534318811289,3.2636124874786816
"[10, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",9,427.81621999807135,423.01166765135946,432.62077234478323,2.5021785702864734,1.7961069164253567,3.20825022414759
"[10, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",10,427.7787685865797,422.98071815923623,432.57681901392317,2.509547462675801,1.8050135771647442,3.214081348186858
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",0,1889.8632204450582,1880.3484215263375,1899.378019363779,0.0,0.0,0.0
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",1,1777.9505031351757,1770.1168634695682,1785.7841428007832,5.698517755449945,5.369310788566046,6.027724722333844
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",2,1772.3348295068567,1764.4171775432212,1780.2524814704923,6.002584648123318,5.672780225523882,6.332389070722755
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",3,1770.3309643378234,1762.5158379039947,1778.146090771652,6.109353606755168,5.7864658294739835,6.432241384036353
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",4,1770.530833459657,1762.67300946418,1778.388657455134,6.097822688400507,5.770922372744434,6.42472300405658
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",5,1770.4847461403965,1762.6349560648903,1778.3345362159027,6.096462549817623,5.766447822569369,6.426477277065877
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",6,1770.822114332946,1762.8998211614335,1778.7444075044586,6.083339254228415,5.753772448464997,6.412906059991832
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",7,1773.8230304228616,1765.9480153259929,1781.6980455197304,5.915916224661371,5.580590118540114,6.2512423307826275
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",8,1774.6486300741908,1766.8458267035016,1782.45143344488,5.8671118412285574,5.530829202819915,6.2033944796372
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",9,1775.0771737721368,1767.243938967911,1782.9104085763627,5.844845389719573,5.507243850506783,6.182446928932364
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",10,1775.1803839077072,1767.2800198789084,1783.080747936506,5.842230249700783,5.503153027594579,6.181307471806988
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",0,1625.5551936035174,1616.3955184671095,1634.7148687399254,0.0,0.0,0.0
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",1,1404.4039784645975,1398.7479973731324,1410.0599595560625,13.129658227121606,12.680058023776994,13.579258430466218
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",2,1379.060029769759,1373.2093839353515,1384.9106756041665,14.739775130902686,14.31610663374473,15.163443628060643
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",3,1378.7261436687145,1372.691665206191,1384.760622131238,14.77960544611345,14.361187200228867,15.198023691998033
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",4,1375.8168095549504,1369.795240971678,1381.8383781382229,14.957029642293383,14.537977304311296,15.37608198027547
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",5,1376.3998087128052,1370.4020918353474,1382.397525590263,14.916602072090118,14.495055681530868,15.338148462649368
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",6,1377.4185164008327,1371.416014076233,1383.4210187254323,14.854356297851066,14.43269103393616,15.27602156176597
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",7,1377.3437799971496,1371.3833050417793,1383.3042549525198,14.856497696075024,14.43479479976658,15.278200592383469
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",8,1377.7399300534157,1371.731176404773,1383.7486837020585,14.836685108656468,14.415818009068351,15.257552208244585
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",9,1377.932636852751,1371.9301870769764,1383.9350866285258,14.825720700684517,14.405362216331698,15.246079185037337
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",10,1377.2802458669187,1371.259235912522,1383.3012558213154,14.86745418410274,14.447679921726737,15.287228446478744
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",0,1611.2172845053778,1602.0214464641078,1620.4131225466479,0.0,0.0,0.0
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",1,1334.3487083917055,1329.4431603928679,1339.254256390543,16.63913768364894,16.170136177428372,17.108139189869508
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",2,1286.2477098804852,1281.1224041409948,1291.3730156199756,19.70539207025453,19.279743292405712,20.131040848103346
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",3,1280.1703947291264,1275.034267882089,1285.306521576164,20.096809462798564,19.679446735625817,20.514172189971312
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",4,1276.2381238766784,1271.0315700202075,1281.4446777331493,20.353770642697476,19.94290544713358,20.764635838261373
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",5,1274.551192111915,1269.1339451566942,1279.968439067136,20.475645313222696,20.06754903534062,20.883741591104773
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",6,1275.9576618468332,1270.2975995349434,1281.617724158723,20.39868565729622,19.98747812109266,20.80989319349978
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",7,1274.635899101056,1268.9182077326138,1280.3535904694984,20.48876139631562,20.080134789975368,20.897388002655873
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",8,1274.583465121344,1268.853359777608,1280.3135704650801,20.493431581874855,20.08502360161684,20.90183956213287
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",9,1274.791242398487,1269.0540539855658,1280.528430811408,20.483233781105135,20.076545351362824,20.889922210847445
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",10,1274.9554126897865,1269.2302615408366,1280.6805638387364,20.47335790575859,20.067470930999313,20.879244880517867
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",0,1608.4542849001853,1599.2309416108608,1617.6776281895097,0.0,0.0,0.0
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",1,1298.525755129606,1293.4992516850361,1303.552258574176,18.77021894065215,18.327721173986816,19.212716707317483
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",2,1260.607689825262,1255.3895862677575,1265.8257933827665,21.199085783456123,20.795865258979962,21.602306307932285
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",3,1253.5060904459722,1248.3982808518833,1258.613900040061,21.64312897367541,21.245924138962824,22.040333808387995
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",4,1248.6406914363447,1243.4502849904368,1253.8310978822526,21.95109684282072,21.553217982162128,22.348975703479315
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",5,1248.910135701974,1243.7487157524374,1254.0715556515106,21.935418658971976,21.53992620606617,22.330911111877782
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",6,1248.0595398046844,1242.7870188052782,1253.3320608040906,22.00145294220328,21.611149673533525,22.391756210873034
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",7,1247.5899086414752,1242.3261003649595,1252.8537169179908,22.030535222091288,21.640527681816636,22.42054276236594
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",8,1247.598782820384,1242.3541601669797,1252.8434054737884,22.030002373196073,21.641181467139987,22.41882327925216
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",9,1247.5803506853035,1242.336573262704,1252.824128107903,22.031099048755465,21.64228085854318,22.41991723896775
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",10,1247.6972715410072,1242.4633365010964,1252.9312065809181,22.023935176906967,21.63576978746006,22.412100566353875
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",0,1607.784095516828,1598.5430022803748,1617.0251887532813,0.0,0.0,0.0
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",1,1290.4968678553632,1285.3906322721018,1295.6031034386247,19.245177536170573,18.806508217012677,19.68384685532847
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",2,1255.8477832910983,1250.74593252637,1260.9496340558264,21.460823258960374,21.061835095322948,21.8598114225978
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",3,1247.4331806400762,1242.281418511489,1252.5849427686635,22.001312344874222,21.612141986881166,22.390482702867278
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",4,1242.990790267921,1237.86547462816,1248.1161059076821,22.27900031350337,21.890832760389365,22.667167866617376
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",5,1242.0853781356984,1236.943654984536,1247.227101286861,22.335652528475183,21.947006243888726,22.72429881306164
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",6,1241.6009741675348,1236.3813759864174,1246.8205723486521,22.372097393901903,21.985019262027183,22.759175525776623
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",7,1241.0971172453421,1235.7765210333162,1246.417713457368,22.408566874016064,22.02037023520046,22.796763512831667
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",8,1241.3478191008226,1236.0113330360573,1246.6843051655878,22.39545046007367,22.00873553783356,22.782165382313778
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",9,1240.9799695533886,1235.6506985388505,1246.3092405679267,22.419046327883827,22.033173136308918,22.804919519458736
"[100, 1, 20, 5]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",10,1241.1124006880157,1235.75431737328,1246.4704840027514,22.412296867175666,22.02628069279461,22.79831304155672
"[100, 1, 20, 5]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",0,1608.2045088163318,1598.969791785694,1617.4392258469695,0.0,0.0,0.0
"[100, 1, 20, 5]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",1,1290.7483703561993,1285.6347928667722,1295.8619478456264,19.254450511802343,18.817679106615174,19.691221916989512
"[100, 1, 20, 5]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",2,1253.9315612359865,1248.7603690664625,1259.1027534055104,21.60621724662061,21.20768427762324,22.004750215617978
"[100, 1, 20, 5]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",3,1248.8420454945453,1243.6588718799387,1254.025219109152,21.92931557067201,21.53443018388886,22.32420095745516
"[100, 1, 20, 5]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",4,1246.854606988103,1241.6396472457861,1252.0695667304196,22.05540259622181,21.660650579099677,22.450154613343944
"[100, 1, 20, 5]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",5,1246.4028628237593,1241.256691850334,1251.5490337971846,22.08301952400938,21.691553240189343,22.474485807829417
"[100, 1, 20, 5]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",6,1245.3461148182514,1240.1629738801428,1250.52925575636,22.16410321983395,21.783300683610708,22.544905756057194
"[100, 1, 20, 5]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",7,1244.9106101749492,1239.6956748046064,1250.125545545292,22.191919826983824,21.809984708280986,22.573854945686662
