CS,Endog.,Iteration,Cost,Low,High,EGap,ELow,EHigh
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",3,586.1458261990341,580.0721879758851,592.2194644221831,0.04186042101809413,-0.1067137666719822,0.19043460870817047
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",4,586.1418144502561,580.0680188007077,592.2156100998045,0.04264106015917652,-0.10597605451859357,0.1912581748369466
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",5,586.1416599256152,580.0678517396611,592.2154681115692,0.04267257362321016,-0.10594556694591264,0.19129071419233298
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",6,586.1850186960633,580.1078581564302,592.2621792356963,0.03659123982270213,-0.11180896793729292,0.18499144758269717
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",7,586.1384685337417,580.0645911527724,592.212345914711,0.042869234311768076,-0.10606895553972719,0.19180742416326335
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",8,586.1482948384788,580.0741226931316,592.222466983826,0.04131682259519189,-0.10761703897132141,0.1902506841617052
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",9,586.1482948384788,580.0741226931316,592.222466983826,0.04131682259519189,-0.10761703897132141,0.1902506841617052
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",10,586.1482948384788,580.0741226931316,592.222466983826,0.04131682259519189,-0.10761703897132141,0.1902506841617052
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",11,586.1482948384788,580.0741226931316,592.222466983826,0.04131682259519189,-0.10761703897132141,0.1902506841617052
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",12,586.1482948384788,580.0741226931316,592.222466983826,0.04131682259519189,-0.10761703897132141,0.1902506841617052
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",13,586.1482948384788,580.0741226931316,592.222466983826,0.04131682259519189,-0.10761703897132141,0.1902506841617052
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",14,586.1482948384788,580.0741226931316,592.222466983826,0.04131682259519189,-0.10761703897132141,0.1902506841617052
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",15,586.1482948384788,580.0741226931316,592.222466983826,0.04131682259519189,-0.10761703897132141,0.1902506841617052
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",16,586.1482948384788,580.0741226931316,592.222466983826,0.04131682259519189,-0.10761703897132141,0.1902506841617052
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",17,586.1482948384788,580.0741226931316,592.222466983826,0.04131682259519189,-0.10761703897132141,0.1902506841617052
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",18,586.1482948384788,580.0741226931316,592.222466983826,0.04131682259519189,-0.10761703897132141,0.1902506841617052
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",19,586.1482948384788,580.0741226931316,592.222466983826,0.04131682259519189,-0.10761703897132141,0.1902506841617052
"[10, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",20,586.1482948384788,580.0741226931316,592.222466983826,0.04131682259519189,-0.10761703897132141,0.1902506841617052
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",0,497.1024126154057,492.37731772793256,501.8275075028788,0.0,0.0,0.0
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",1,496.547936742386,491.82855550393896,501.26731798083307,0.08078980124980745,-0.07392282357039767,0.23550242607001257
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",2,496.65458254553795,491.92068322736014,501.38848186371575,0.07077433283966297,-0.07058966029652347,0.21213832597584942
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",3,496.75479670185064,492.0256681152219,501.4839252884794,0.05036916858580088,-0.08652802728738987,0.1872663644589916
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",4,496.8294494581955,492.10466643966475,501.5542324767262,0.0338799995534696,-0.1007409792121011,0.1685009783190403
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",5,496.8121192185905,492.08666042390524,501.5375780132758,0.03786521960101296,-0.09738612270586514,0.17311656190789107
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",6,496.9106938230087,492.18523923421264,501.6361484118048,0.017057949731149623,-0.11989837737011591,0.15401427683241517
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",7,496.8540489896856,492.14140695870105,501.5666910206702,0.0205638452631677,-0.12086309859693248,0.1619907891232679
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",8,496.67999132453406,491.9816969262025,501.3782857228656,0.04936600709455193,-0.09194981739634803,0.1906818315854519
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",9,496.728404688278,492.02914343960236,501.4276659369536,0.03934815981902629,-0.10255845983189338,0.18125477946994595
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",10,496.6812415311587,491.97821662557357,501.38426643674387,0.05099600091409315,-0.09120134811233621,0.1931933499405225
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",11,496.6812415311587,491.97821662557357,501.38426643674387,0.05099600091409315,-0.09120134811233621,0.1931933499405225
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",12,496.68433591631833,491.9762497688632,501.39242206377344,0.052746827790130964,-0.08897674875355344,0.19447040433381535
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",13,496.68433591631833,491.9762497688632,501.39242206377344,0.052746827790130964,-0.08897674875355344,0.19447040433381535
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",14,496.68433591631833,491.9762497688632,501.39242206377344,0.052746827790130964,-0.08897674875355344,0.19447040433381535
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",15,496.6804172226386,491.9707047794327,501.3901296658445,0.05424136346597284,-0.08755343537021568,0.19603616230216134
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",16,496.6804172226386,491.9707047794327,501.3901296658445,0.05424136346597284,-0.08755343537021568,0.19603616230216134
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",17,496.6667965910329,491.956901768139,501.3766914139268,0.057065709850263074,-0.08479472593560233,0.19892614563612848
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",18,496.6667965910329,491.956901768139,501.3766914139268,0.057065709850263074,-0.08479472593560233,0.19892614563612848
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",19,496.6627256039193,491.9534424632229,501.37200874461564,0.0576851982334075,-0.08412825071269997,0.199498647179515
"[10, 1, 20, 5]","[1, 0.5, -0.1, -0.05]",20,496.65737941264695,491.94777568575313,501.36698313954076,0.05878621461822637,-0.08309252865570568,0.2006649578921584
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",0,462.92530653976144,459.0968169038339,466.753796175689,0.0,0.0,0.0
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",1,461.61089368805324,457.60650108860307,465.6152862875034,0.2846802211151069,0.03582109964043717,0.5335393425897765
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",2,461.63968276178315,457.59915149139476,465.68021403217153,0.2990797750356688,0.06007372231564442,0.5380858277556931
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",3,461.5799848337717,457.54831632520364,465.6116533423397,0.3075371440036778,0.06577768742778609,0.5492966005795695
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",4,461.692358527764,457.6615165145763,465.72320054095167,0.2828073520523931,0.039805669244757313,0.5258090348600288
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",5,461.659764469913,457.62282443473566,465.69670450509034,0.293272002894648,0.049492168095259,0.537051837694037
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",6,461.68747334774514,457.6354450672712,465.7395016282191,0.2917412579387162,0.04531684217620943,0.5381656737012229
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",7,461.8929014279615,457.83225839641324,465.9535444595097,0.2480699974948138,-0.0016697582669424893,0.49780975325657006
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",8,461.7857985465487,457.7271892478368,465.84440784526055,0.26994512493766337,0.019133540379687675,0.5207567094956391
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",9,461.86141468364883,457.8035911214528,465.91923824584484,0.25302394830818287,0.0017290035589379027,0.5043188930574278
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",10,461.9001486916996,457.84141498080214,465.95888240259706,0.24482169655253577,-0.007205947759659215,0.49684934086473076
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",11,461.90353906765654,457.8448865847733,465.9621915505398,0.244100173520693,-0.007888053169962134,0.49608840021134815
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",12,461.94612498870964,457.8856839384902,466.00656603892907,0.23538958101915428,-0.01695733575711031,0.48773649779541883
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",13,461.9091613690929,457.84528969596056,465.9730330422252,0.24456575230104735,-0.00840140029350775,0.4975329048956024
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",14,461.9626302187453,457.89397627894016,466.0312841585504,0.23411533712349117,-0.020376742631480954,0.4886074168784633
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",15,461.9691957906726,457.8979248000216,466.0404667813236,0.23362625410732277,-0.021002702649632582,0.48825521086427814
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",16,462.0005352916806,457.9289568300194,466.0721137533418,0.22711485419345082,-0.02718188649059397,0.48141159487749563
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",17,461.8293642195234,457.77506865609894,465.8836597829479,0.25611910739271565,-0.0007168779926321478,0.5129550927780635
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",18,461.8293642195234,457.77506865609894,465.8836597829479,0.25611910739271565,-0.0007168779926321478,0.5129550927780635
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",19,461.80628668044926,457.751639136178,465.8609342247205,0.2614879312041497,0.00486512585800597,0.5181107365502935
"[10, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",20,461.9987158654375,457.92627294681296,466.071158784062,0.22786692140411502,-0.02653509234180179,0.48226893515003183
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",0,419.156287867552,415.629212251667,422.683363483437,0.0,0.0,0.0
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",1,418.3647326420226,414.95357015114246,421.77589513290275,-0.0033658089078794544,-0.3240917587167936,0.31736014090103465
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",2,418.998675354879,415.6166840081651,422.38066670159293,-0.16291667045424535,-0.48165698069529295,0.15582363978680225
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",3,419.3676221902445,415.9638296974967,422.7714146829923,-0.2521650210148563,-0.5823336489306152,0.07800360690090252
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",4,419.3529444942962,415.9488845868622,422.75700440173017,-0.25147164852796666,-0.5849202098812722,0.08197691282533898
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",5,419.66971616465224,416.283523093221,423.0559092360835,-0.3503777484756712,-0.700690938577277,-6.455837406532661e-05
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",6,419.5977535121352,416.2137031486545,422.981803875616,-0.3334628355158585,-0.6831409076779631,0.016215236646246134
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",7,419.4771307253471,416.09931796659737,422.8549434840968,-0.3089165618746325,-0.6594525980089943,0.04161947425972923
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",8,419.48964191699866,416.10294760871653,422.8763362252808,-0.30731652224040334,-0.6576570419000343,0.04302399741922763
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",9,419.62955287367026,416.2430627435148,423.0160430038257,-0.3425126546611632,-0.6939241184456701,0.008898809123343676
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",10,419.66823534247044,416.2879926716341,423.0484780133068,-0.3541553333748575,-0.7047770051487118,-0.003533661601003213
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",11,419.64429102451095,416.253397662905,423.0351843861169,-0.34269542511434264,-0.6922590903659025,0.006868240137217152
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",12,419.6414593491623,416.25067115677626,423.0322475415483,-0.34210310508698033,-0.6915448771478685,0.0073386669739078925
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",13,419.6801466317152,416.3003524017703,423.05994086166015,-0.35222281404250033,-0.6980506630730157,-0.006394965011984943
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",14,419.7444398300002,416.36402125069924,423.12485840930117,-0.36660316302979085,-0.711850385261376,-0.02135594079820574
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",15,419.73529872275776,416.35429000048754,423.116307445028,-0.36487014824210995,-0.7107997989527386,-0.018940497531481304
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",16,419.80904412656264,416.42359259834234,423.19449565478294,-0.3785471144621894,-0.7224730745071323,-0.03462115441724656
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",17,419.8148081185912,416.4294385887671,423.2001776484153,-0.3796843352152933,-0.7233304448534368,-0.03603822557714992
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",18,419.8185758308809,416.43299072246384,423.20416093929794,-0.3804930284322977,-0.7241473219149765,-0.03683873494961892
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",19,419.88724840785204,416.50180577093977,423.2726910447643,-0.3983589797124488,-0.7431413577938666,-0.05357660163103106
"[10, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",20,419.8231043673898,416.4403620135905,423.2058467211891,-0.3848339596794308,-0.7304043566454556,-0.03926356271340603
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",0,415.69577835375725,412.21683717091565,419.17471953659884,0.0,0.0,0.0
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",1,415.25527925864077,411.8782403415747,418.6323181757068,-0.034181119612164766,-0.30369000591029865,0.23532776668596914
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",2,415.4787869564732,412.0887968702732,418.8687770426732,-0.08716026788776565,-0.36175662743993037,0.18743609166439906
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",3,415.513288504965,412.122384047709,418.904192962221,-0.10873055818462299,-0.4002907039165309,0.18282958754728493
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",4,415.57039678348906,412.1981149394281,418.94267862755004,-0.13808689112296796,-0.4384677204845323,0.1622939382385964
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",5,415.7810403750547,412.41639180297847,419.14568894713096,-0.19619181173738195,-0.5003480093189028,0.10796438584413884
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",6,416.0912491608665,412.6991433682722,419.4833549534608,-0.2713857746383352,-0.5898099865293553,0.04703843725268497
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",7,416.3059907947145,412.899198097618,419.71278349181097,-0.3173023581312919,-0.6362465189004124,0.0016418026378286488
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",8,416.33957154416913,412.9491410054216,419.73000208291666,-0.3339321413899623,-0.6545874997294188,-0.01327678305050578
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",9,416.2589893693072,412.85640962672636,419.661569111888,-0.30739530586605324,-0.625898660791408,0.011108049059301517
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",10,416.1579185224944,412.7631176912111,419.5527193537777,-0.2830919577161958,-0.5984118181584612,0.032227902726069735
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",11,416.12866787339595,412.74994869785684,419.5073870489351,-0.28275022168626335,-0.5974950904838411,0.03199464711131439
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",12,416.209460802105,412.79717297155986,419.62174863265017,-0.2851708865461309,-0.5986166246318563,0.028274851539594525
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",13,416.5026161897518,413.06710654758797,419.9381258319156,-0.3459384705273892,-0.6586244507550567,-0.033252490299721604
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",14,416.5347139024696,413.101658979826,419.9677688251132,-0.35584679583059314,-0.6694441011920709,-0.042249490469115414
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",15,416.5679887813896,413.14666450859477,419.98931305418444,-0.37040714932021573,-0.6857029434685115,-0.05511135517192001
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",16,416.7014282437521,413.2748060599789,420.1280504275253,-0.4016820808339401,-0.7188233028114239,-0.08454085885645618
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",17,416.7351425199565,413.309443514694,420.16084152521904,-0.40908058734330066,-0.7250861927808773,-0.09307498190572405
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",18,416.63594803001405,413.20718269026565,420.06471336976244,-0.385243859378499,-0.7028153914783244,-0.0676723272786735
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",19,416.59801730547287,413.1681539803217,420.02788063062405,-0.3751425973461404,-0.6922886423506953,-0.05799655234158546
"[10, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",20,416.5820498699786,413.15055495410144,420.0135447858558,-0.371001823867839,-0.6888695629746953,-0.053134084760982636
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",0,1572.5573981642674,1559.8726057165952,1585.2421906119396,0.0,0.0,0.0
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",1,1572.5567575824653,1559.870693030171,1585.2428221347595,0.00020904151816137717,-0.006486046871422563,0.006904129907745318
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",2,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",3,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",4,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",5,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",6,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",7,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",8,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",9,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",10,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",11,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",12,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",13,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",14,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",15,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",16,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",17,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",18,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",19,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",20,1573.1722814560515,1560.5103407108697,1585.8342222012332,-0.05466639381298603,-0.14644220489576837,0.0371094172697963
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",0,836.3953493252089,826.3511128602909,846.439585790127,0.0,0.0,0.0
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",1,833.5702095323081,823.6007361445697,843.5396829200465,0.27519357129679384,0.08294520407993233,0.46744193851365534
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",2,833.1141034262617,823.1540551641756,843.0741516883479,0.3255022907232623,0.12811068314185034,0.5228938983046743
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",3,833.1325835908733,823.1530874513866,843.11207973036,0.32966491886653004,0.13248022951068722,0.5268496082223728
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",4,833.2496525342589,823.2752454429924,843.2240596255253,0.31380189984682305,0.11652746326572169,0.5110763364279244
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",5,833.2795700830648,823.3074321193815,843.251708046748,0.30947053835371124,0.11223564076817791,0.5067054359392446
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",6,833.3273829301374,823.3550991829336,843.2996666773413,0.3036691733046005,0.10599247849372692,0.5013458681154741
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",7,833.3273829301374,823.3550991829336,843.2996666773413,0.3036691733046005,0.10599247849372692,0.5013458681154741
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",8,833.3273829301374,823.3550991829336,843.2996666773413,0.3036691733046005,0.10599247849372692,0.5013458681154741
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",9,833.3273829301374,823.3550991829336,843.2996666773413,0.3036691733046005,0.10599247849372692,0.5013458681154741
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",10,833.3273829301374,823.3550991829336,843.2996666773413,0.3036691733046005,0.10599247849372692,0.5013458681154741
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",11,833.3273829301374,823.3550991829336,843.2996666773413,0.3036691733046005,0.10599247849372692,0.5013458681154741
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",12,833.3561261970079,823.3843374773382,843.3279149166776,0.2997467725871436,0.10171864165202965,0.49777490352225756
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",13,833.3561261970079,823.3843374773382,843.3279149166776,0.2997467725871436,0.10171864165202965,0.49777490352225756
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",14,833.3561261970079,823.3843374773382,843.3279149166776,0.2997467725871436,0.10171864165202965,0.49777490352225756
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",15,833.3561261970079,823.3843374773382,843.3279149166776,0.2997467725871436,0.10171864165202965,0.49777490352225756
"[10, 1, 20, 20]","[1, 0.5, -0.2, -0.1]",16,833.3561261970079,823.3843374773382,843.3279149166776,0.2997467725871436,0.10171864165202965,0.49777490352225756
