CS,Endog.,Iteration,OptGap,Low,High,Cost,Optimal
"[10, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",11,4.213550614465647,3.5132844389161457,4.913816790015148,431.47305069406576,416.454136444324
"[10, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",12,4.374859866593654,3.6650451766768377,5.084674556510469,432.1275755480399,416.454136444324
"[10, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",13,4.383328678954887,3.6779596033201942,5.088697754589579,432.19821165793263,416.454136444324
"[10, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",14,4.456050324515044,3.749941621570752,5.162159027459335,432.5348980204524,416.454136444324
"[10, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",15,4.456050324515044,3.749941621570752,5.162159027459335,432.5348980204524,416.454136444324
"[10, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",16,4.391326287738984,3.6857788634416098,5.096873712036358,432.2166438345506,416.454136444324
"[10, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",17,4.414105561043425,3.7088189388375996,5.119392183249251,432.3303959727324,416.454136444324
"[10, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",18,4.414105561043425,3.7088189388375996,5.119392183249251,432.3303959727324,416.454136444324
"[10, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",19,4.414105561043425,3.7088189388375996,5.119392183249251,432.3303959727324,416.454136444324
"[10, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",20,4.384596283985186,3.680878828557886,5.088313739412485,432.2018613614769,416.454136444324
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",0,7.822702465193321,7.061954257664019,8.583450672722623,426.62196420624247,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",1,3.321246877923065,2.7028222524733585,3.939671503372771,410.135291302976,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",2,4.698629642945736,3.990454827979259,5.406804457912213,415.2587563680603,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",3,4.6449713650547695,3.9395694958939913,5.350373234215548,415.0316404380635,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",4,4.524029904867934,3.8419389457878825,5.2061208639479855,414.62553352689173,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",5,4.40599818634393,3.7367301304003093,5.075266242287551,414.2077921542232,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",6,4.086244408884333,3.4168552600504256,4.755633557718241,412.74606024524206,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",7,4.021701470097348,3.3522607916065588,4.691142148588137,412.5186886872732,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",8,3.9509242017080917,3.277459207476743,4.6243891959394405,412.21525319020674,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",9,4.035759584781297,3.360441670681273,4.711077498881321,412.53125208495896,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",10,4.03509955106374,3.359768458903887,4.710430643223593,412.52893948779695,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",11,4.083132209837264,3.4069232664482376,4.75934115322629,412.66153537919337,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",12,4.083132209837264,3.4069232664482376,4.75934115322629,412.66153537919337,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",13,4.009378489598691,3.3366934990589665,4.6820634801384164,412.3744360271643,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",14,3.812195140559311,3.150170423800503,4.474219857318118,411.5795138861523,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",15,3.812195140559311,3.150170423800503,4.474219857318118,411.5795138861523,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",16,3.7893125883815935,3.1271752359001352,4.451449940863052,411.48491276668557,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",17,3.7893125883815935,3.1271752359001352,4.451449940863052,411.48491276668557,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",18,3.7893125883815935,3.1271752359001352,4.451449940863052,411.48491276668557,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",19,3.803197898934921,3.1407925112902677,4.465603286579574,411.5551973317958,399.0037506473396
"[10, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",20,3.803197898934921,3.1407925112902677,4.465603286579574,411.5551973317958,399.0037506473396
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",0,-0.005002384528370149,-0.026918920405810502,0.016914151349070206,1317.979015348772,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",1,1.0896744839887633,0.7415860528663478,1.4377629151111788,1330.3794975919145,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",2,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",3,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",4,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",5,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",6,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",7,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",8,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",9,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",10,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",11,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",12,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",13,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",14,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",15,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",16,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",17,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",18,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",19,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",20,1.0864482995377276,0.7394683374318811,1.433428261643574,1330.3501476523918,1318.0611593167037
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",0,0.1609361313299685,-0.06862704106398043,0.39049930372391745,1104.1537112884134,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",1,2.035482670565033,1.6969509250271422,2.3740144161029235,1122.0385878969064,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",2,1.9631987971060263,1.6288164340713907,2.2975811601406617,1121.271001168384,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",3,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",4,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",5,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",6,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",7,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",8,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",9,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",10,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",11,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",12,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",13,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",14,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",15,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",16,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",17,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",18,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",19,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",20,1.994128945162533,1.6591678200311817,2.3290900702938844,1121.600259273944,1102.6844387209671
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",0,13.849444129321364,12.793766360201062,14.905121898441667,877.7248948870332,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",1,3.7933010888252117,3.199757668780454,4.386844508869969,800.5487585489382,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",2,4.234787220689592,3.6483545624059808,4.821219878973203,803.2919736268244,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",3,6.198060872275803,5.53435573447968,6.861766010071925,816.9360196016936,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",4,6.250784238820876,5.586182287302972,6.915386190338781,817.226321710378,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",5,6.310175511640174,5.645621032619797,6.974729990660551,817.6695978757779,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",6,6.520265779614717,5.854309091263947,7.186222467965487,819.3125917144306,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",7,6.5416010661717845,5.87367630639026,7.209525825953309,819.4020191365966,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",8,6.5416010661717845,5.87367630639026,7.209525825953309,819.4020191365966,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",9,6.617622498804851,5.951451887889756,7.283793109719945,819.9267283746645,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",10,6.617622498804851,5.951451887889756,7.283793109719945,819.9267283746645,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",11,6.617622498804851,5.951451887889756,7.283793109719945,819.9267283746645,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",12,6.617622498804851,5.951451887889756,7.283793109719945,819.9267283746645,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",13,6.617622498804851,5.951451887889756,7.283793109719945,819.9267283746645,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",14,6.560020590802794,5.900585806042237,7.219455375563351,819.6490680631413,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",15,6.560020590802794,5.900585806042237,7.219455375563351,819.6490680631413,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",16,6.560020590802794,5.900585806042237,7.219455375563351,819.6490680631413,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",17,6.560020590802794,5.900585806042237,7.219455375563351,819.6490680631413,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",18,6.643277443519097,5.982974633974918,7.303580253063276,820.246419256677,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",19,6.643277443519097,5.982974633974918,7.303580253063276,820.246419256677,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",20,6.643277443519097,5.982974633974918,7.303580253063276,820.246419256677,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",0,68.20296909655325,65.32407680424336,71.08186138886313,944.4595506570532,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",1,10.916385717035357,9.86559272541183,11.967178708658885,630.7075964817826,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",2,10.731077888258962,9.688838670397391,11.773317106120533,627.5170832135661,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",3,10.717435559659616,9.6782406897186,11.756630429600634,627.5535267151223,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",4,10.842497167987487,9.794796346743656,11.890197989231318,628.1233015570102,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",5,10.740235794307052,9.699301065439684,11.78117052317442,627.4261099590284,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",6,10.036407663180308,9.005961103403413,11.066854222957202,623.5079672670735,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",7,9.903103639105112,8.876490342182667,10.929716936027557,622.5684452770926,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",8,9.946248465606123,8.917666157226371,10.974830773985875,622.7384197892045,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",9,10.058860852008712,9.03015811923251,11.087563584784913,623.3624137678503,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",10,10.948489536891032,9.885341857069086,12.011637216712977,627.9284591809271,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",11,10.879622073673213,9.817084063084824,11.942160084261602,627.530051515754,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",12,10.895064657588971,9.832507707173747,11.957621608004196,627.6140379678895,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",13,11.00352886320111,9.933347009982741,12.073710716419479,628.0474053608109,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",14,11.005374144352066,9.935263645610437,12.075484643093695,628.0577089755575,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",15,10.965803891628017,9.884499915786652,12.047107867469382,627.7776410534174,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",16,10.95225882603086,9.870929619676334,12.033588032385387,627.6931855410219,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",17,10.909525227668494,9.830392598431073,11.988657856905915,627.4719003035544,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",18,11.629405544804664,10.521108201174883,12.737702888434445,631.0933614212872,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",19,11.65487893279857,10.546982787361697,12.76277507823544,631.2429218136349,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",20,11.448468294050548,10.355094231175118,12.541842356925978,630.2004812842113,574.8620357165959
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",0,55.704726590178524,53.241760523709544,58.1676926566475,810.212351234168,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",1,12.781815010167309,11.692956767289582,13.870673253045036,587.2781924423546,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",2,10.499544298544642,9.464190255494083,11.5348983415952,575.7832672330359,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",3,11.480818122851597,10.375747031549391,12.585889214153802,580.5849704126825,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",4,11.37620827210381,10.269972494907753,12.482444049299867,580.1475184674546,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",5,11.140408763236124,10.04075118075641,12.240066345715839,579.167129307684,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",6,11.213167489499723,10.10362634406406,12.322708634935386,579.2551298264184,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",7,11.628638508390187,10.523458539705976,12.733818477074399,581.4758527337825,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",8,11.984894718049407,10.878993282082117,13.090796154016697,583.2792301320787,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",9,12.003328997486893,10.896103236230529,13.110554758743257,583.3429981049209,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",10,12.31574479668673,11.203678185498886,13.427811407874573,584.943268750998,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",11,12.704593138584103,11.5981073839496,13.811078893218607,587.1112040366038,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",12,12.720376776971992,11.615658010462154,13.825095543481831,587.2100417492284,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",13,10.604720915205725,9.585297922116338,11.624143908295112,577.2347166336054,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",14,10.90496098395875,9.890772991138652,11.919148976778848,578.7928251214508,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",15,10.795235049945488,9.784189255831647,11.806280844059328,578.2326946299604,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",16,10.795235049945488,9.784189255831647,11.806280844059328,578.2326946299604,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",17,10.79513285528983,9.784083278887522,11.80618243169214,578.2320375350419,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",18,10.805117761218854,9.79441181641413,11.81582370602358,578.2917840055857,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",19,10.810195584121356,9.798940612912544,11.821450555330168,578.3111429387782,530.1045584318609
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",20,10.931831497283136,9.917126556064593,11.94653643850168,578.8464286622005,530.1045584318609
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",0,1.0848362870314565,0.9199723744184032,1.2497001996445098,1997.2473252268467,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",1,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",2,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",3,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",4,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",5,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",6,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",7,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",8,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",9,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",10,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",11,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",12,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",13,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",14,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",15,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",16,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",17,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",18,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",19,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",20,0.0056549872609333975,-0.0051898853102596626,0.016499859832126457,1976.11469308619,1976.010795103724
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",0,2.9748827987863247,2.5648691618660084,3.384896435706641,1809.0011561254603,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",1,0.3655171896033172,0.14678592338116533,0.584248455825469,1763.6272352562198,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",2,0.26892606601381686,0.07262795494399951,0.46522417708363417,1762.2006436744493,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",3,0.26904265239251074,0.07274395720712834,0.46534134757789314,1762.202760310659,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",4,0.26904265239251074,0.07274395720712834,0.46534134757789314,1762.202760310659,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",5,0.26904265239251074,0.07274395720712834,0.46534134757789314,1762.202760310659,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",6,0.26904265239251074,0.07274395720712834,0.46534134757789314,1762.202760310659,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",7,0.26904265239251074,0.07274395720712834,0.46534134757789314,1762.202760310659,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",8,0.26904265239251074,0.07274395720712834,0.46534134757789314,1762.202760310659,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",9,0.26904265239251074,0.07274395720712834,0.46534134757789314,1762.202760310659,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",10,0.192428135098915,0.05576463396379233,0.32909163623403764,1761.3144566630972,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",11,0.192428135098915,0.05576463396379233,0.32909163623403764,1761.3144566630972,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",12,0.19515297538783857,0.05518727379233501,0.33511867698334213,1761.3447461115557,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",13,0.19515297538783857,0.05518727379233501,0.33511867698334213,1761.3447461115557,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",14,0.19515297538783857,0.05518727379233501,0.33511867698334213,1761.3447461115557,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",15,0.19515297538783857,0.05518727379233501,0.33511867698334213,1761.3447461115557,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",16,0.19515297538783857,0.05518727379233501,0.33511867698334213,1761.3447461115557,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",17,0.19515297538783857,0.05518727379233501,0.33511867698334213,1761.3447461115557,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",18,0.19515297538783857,0.05518727379233501,0.33511867698334213,1761.3447461115557,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",19,0.19515297538783857,0.05518727379233501,0.33511867698334213,1761.3447461115557,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",20,0.19515297538783857,0.05518727379233501,0.33511867698334213,1761.3447461115557,1758.2355916213403
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",0,14.492279114972325,13.902998008489426,15.081560221455224,1332.6605365994371,1166.6752716430187
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",1,2.9124815189293463,2.4882530319735268,3.3367100058851658,1197.0117977789128,1166.6752716430187
